1407501096617230000;2
1407881858206120000;22
1407499304156200000;1
1407452164268630000;1
1407860772605140000;13
1407875979150860000;11
1407858039504390000;13
1407449961114080000;1
1407759522190560000;7
1407885005544500000;20
1407466130462190000;0
1407447807712160000;0
1407464686510130000;0
1407856327242690000;13
1407856160946920000;13
1407490593211750000;1
1407504064942910000;2
1407444620536170000;0
1408047644740560000;23
1407873754504560000;17
1407857246839700000;13
1407879815819150000;19
1407865370573210000;16
1407911321614620000;23
1407891294878410000;26
1407884853824160000;24
1407757428972740000;7
1407865617756170000;16
1407509374579390000;0
1407750394135170000;5
1407856982221100000;13
1407505439936410000;0
1407884499799700000;24
1407860255220980000;13
1407759297086380000;7
1407884096395790000;20
1407881459529040000;22
1407875182048460000;17
1407729856318680000;3
1407884903522370000;24
1407447759976860000;1
1408062223918850000;23
1407688597982130000;4
1407511777106130000;0
1408068411695850000;25
1407863676397400000;11
1407759664113140000;7
1407861833147500000;12
1407859685596790000;12
1407859026709330000;13
1408050439241750000;26
1407870898661640000;17
1407867044347970000;16
1407854731750420000;12
1407859154065240000;13
1407886044238910000;24
1407866838499920000;16
1407463820814070000;1
1407874526667470000;11
1407882815899830000;22
1407472882989640000;0
1407856841615360000;13
1407443524090560000;1
1407874859720390000;18
1407865064271630000;15
1407812685601900000;10
1408089561092210000;25
1407884783376600000;21
1407858379532400000;12
1407753421445270000;6
1407758463137160000;7
1407902216460060000;26
1407857519054270000;13
1408049283929150000;26
1407448651610340000;1
1407857710608140000;13
1407881517104300000;22
1407758253115700000;7
1407856750888350000;11
1407860132545970000;13
1407451863331500000;1
1407886058075920000;
1407733310277780000;3
1407885632299580000;24
1407462387075230000;1
1407769606308170000;6
1407791760965840000;8
1407760306860870000;7
1407445315813260000;1
1407512099006390000;0
1407865520708370000;16
1407866890458900000;16
1407750124814700000;5
1408075232410320000;20
1407759587718170000;7
1407875421966940000;11
1407846177207350000;27
1407490870442700000;1
1407464386378210000;0
1407504023297600000;2
1407526186440350000;2
1407751813915360000;6
1407474129482170000;0
1407881712336620000;22
1408051416950880000;25
1407859322101630000;13
1407513022608940000;0
1407779426012740000;8
1407880354124500000;21
1407872016863140000;18
1407758314382010000;7
1407873712100150000;19
1408038832629550000;25
1407526725182000000;0
1407839314608900000;10
1408053947693150000;23
1407886639079300000;24
1407449763931470000;1
1407705333515140000;5
1408047122952460000;23
1407871338849650000;17
1407868144119590000;16
1407510913540930000;2
1407759039514260000;7
1407751947722050000;6
1407453448715610000;1
1407869492244450000;16
1407881583177120000;22
1407880224352640000;19
1407707171962470000;4
1407856877828980000;12
1407759771558680000;7
1407465131244670000;1
1407499414143370000;1
1407865046802300000;15
1407879622621020000;11
1407497487091440000;0
1407903947323550000;26
1407881993229160000;22
1407450543300260000;0
1407857623211320000;13
1407884865639520000;24
1408045417221270000;23
1407508971485900000;0
1407911832074040000;23
1407490507274600000;1
1407796406883170000;27
1407881354604430000;22
1408038888921250000;23
1407449433105650000;1
1407869190808210000;17
1407867177496100000;16
1407869776874040000;17
1407503655268490000;2
1407757713598200000;7
1408057492483880000;25
1408041694935850000;23
1407465230414790000;1
1407502871004850000;2
1407504379989600000;2
1407465490323320000;1
1407899872162870000;23
1407870244102800000;18
1407755508434570000;5
1407500926697580000;2
1407503121430030000;2
1407757246931610000;7
1407810373739330000;9
1407445217909820000;1
1407871361079510000;17
1407868264156470000;16
1407869777541050000;17
1408050896198590000;26
1407857629569900000;14
1407759363935280000;7
1407758809439810000;7
1407890539932950000;23
1407886480358390000;24
1407462415927800000;1
1407859904032000000;13
1407525006125550000;2
1407502795889060000;2
1408070900881050000;20
1407450982540360000;1
1407759085198510000;7
1407757982876810000;7
1407856334813410000;13
1407498409393650000;1
1407758327140990000;7
1407759421997030000;7
1407465078182620000;1
1407741252326640000;5
1407809461885050000;9
1407502742046780000;2
1407795214790670000;8
1407873011227700000;17
1407760104552860000;7
1407882420632920000;22
1407863237417250000;15
1407788042283330000;8
1407857623890800000;13
1407803063168070000;9
1407867648164200000;16
1407755093412400000;6
1407500511868340000;2
1407765468698610000;6
1407768702867670000;6
1407860799394270000;13
1407876338741130000;18
1407446823950860000;1
1407796865060550000;8
1407865595966730000;15
1407871515404680000;18
1408029194211160000;20
1407727469021570000;3
1407451169476200000;1
1407874795308560000;11
1407869708565630000;11
1407858977229180000;13
1407448777678540000;1
1407498181840080000;0
1407856085399210000;12
1407883423918790000;20
1407811386651050000;10
1407510471142520000;0
1407498296218820000;0
1407758775709280000;7
1407887862658430000;21
1408038272962550000;26
1407510688650690000;2
1407834865664500000;27
1407507073022180000;2
1407864363743160000;14
1408096257458020000;25
1407887461888490000;21
1407759905956810000;6
1407865769015260000;16
1407740171588610000;5
1407449482963320000;1
1407853379255250000;12
1407757566394900000;7
1407503049162120000;2
1407858166860330000;13
1407874869514080000;19
1407758212242140000;7
1407707170838390000;4
1407865349622670000;15
1407857738575650000;13
1407881171426490000;22
1407870697276410000;17
1407446782053860000;1
1407886922677090000;23
1407463905828480000;1
1407759247866260000;7
1407917185486440000;23
1407880747042710000;21
1407871776525270000;19
1407857099816710000;13
1407892233416810000;20
1407504528069560000;0
1407865882194410000;15
1407445035885410000;1
1407509308259060000;0
1408068082665350000;20
1407463696293580000;1
1407452053878840000;1
1407513040401080000;2
1407872604900230000;18
1407871761413180000;17
1407503441379950000;2
1407864043805760000;15
1407450406653990000;1
1407767552240010000;6
1407751018075630000;5
1407758731098650000;7
1407857528235560000;12
1407876879772700000;18
1407509810610800000;2
1407757806938330000;7
1407881315714830000;20
1407870797390160000;11
1407872882433310000;18
1407764448308300000;6
1407869282705360000;17
1408058423468380000;23
1407867670888910000;11
1407906337057650000;26
1407452942874120000;0
1407875169792710000;18
1407508702425390000;2
1407863325183120000;15
1407704367768160000;4
1407874272169710000;19
1407522664307160000;0
1407867031911890000;16
1407797394255770000;8
1407893708691880000;23
1407758612265640000;7
1407461754494500000;1
1407882569891430000;22
1407462537180890000;1
1407877132634790000;21
1407506878649730000;0
1407863943780040000;15
1407501501694720000;2
1407853591264620000;12
1407509443101790000;2
1407785454762700000;8
1407865438390950000;16
1407523232429790000;0
1407510109736120000;2
1407445603404160000;1
1407502318371850000;0
1407791792112730000;27
1407901654163330000;26
1407446810495420000;0
1407499066326630000;1
1407869119576350000;17
1407807590046870000;9
1407505982729730000;2
1407877237488110000;21
1407911869277420000;23
1407859291793620000;12
1407879767576250000;19
1407448584891600000;0
1407472838731250000;0
1407757843525210000;7
1407806559846080000;9
1407886631466630000;24
1407886817198750000;21
1407863343248030000;11
1407759769306340000;7
1407703550008900000;4
1407523681874720000;0
1407451924597720000;1
1407882426802700000;22
1407833953181080000;27
1407881429791290000;21
1407490124850630000;1
1407863982736740000;15
1407769665397530000;8
1407523331998350000;0
1407757267877990000;7
1407706036690110000;4
1407461458892530000;1
1407451529733410000;1
1407507529291210000;2
1407757765792120000;6
1407691201596340000;4
1407527474292980000;2
1407870454484940000;18
1407500483418360000;2
1407881189944340000;22
1407856568738230000;13
1407863401217490000;15
1407757892162360000;7
1407737718239550000;5
1407707082300720000;3
1407865520045620000;16
1407861349670170000;12
1407443532353350000;1
1407759215733640000;7
1407503033924210000;2
1407855956759870000;12
1407874766871080000;18
1407911514120620000;23
1407882612388110000;22
1407878169684750000;21
1407856473867180000;13
1407866956426980000;16
1407880381303560000;20
1407857186315940000;12
1407787312562510000;9
1407877138552850000;21
1407449019153060000;1
1407917883515150000;23
1407876322232240000;21
1407883429732020000;22
1407756418510420000;5
1407464328241030000;1
1407761179905340000;8
1407867014392260000;16
1407873938668010000;17
1407852970558030000;11
1407447553113780000;1
1407490309878160000;1
1407872081727990000;18
1408058165615160000;26
1407865093044440000;15
1407883502138310000;22
1407861184087340000;12
1407873321702730000;17
1407462597159490000;1
1407465467246150000;1
1407871839381160000;18
1407858382569090000;13
1408093745216730000;25
1407881910341230000;22
1407462679627930000;1
1407500413012790000;2
1407882439687600000;22
1407764432164420000;8
1407882481269940000;21
1407836615368740000;27
1407854684702910000;12
1408027352802680000;20
1407868545632020000;16
1408048352437190000;23
1407880912793170000;22
1407755520455450000;6
1407462692311410000;1
1407502301741380000;2
1408059856762720000;20
1407868026184240000;16
1407857063359920000;13
1407876152761450000;19
1407756094424890000;5
1407450979453250000;0
1407473740389270000;1
1407750687044380000;5
1407756735092330000;6
1407878939813490000;11
1407452900335530000;1
1407446987201460000;1
1407860202909660000;13
1407864174693290000;15
1407859964106910000;13
1407501643420210000;0
1407707184998260000;5
1407882499238330000;22
1407865607278800000;16
1407511315778830000;0
1407783065833940000;27
1407503058851000000;2
1407834499342380000;27
1407716046820230000;3
1407881288804170000;22
1407757565031820000;7
1408086816025100000;25
1407869406349290000;16
1407868797948770000;17
1407525579440670000;2
1407865034982800000;15
1407451606027740000;1
1407473770055540000;1
1407448141205490000;1
1407466188817500000;1
1408074692871790000;20
1407797118572560000;27
1407759964056210000;7
1408050922362710000;26
1407463240632780000;1
1408083453061510000;25
1407754831943670000;5
1407872010148060000;18
1407759526086970000;7
1407443698284120000;1
1407799875677390000;27
1407874363983080000;19
1407858415209230000;13
1407883628659580000;22
1407882954538360000;21
1407856331969770000;13
1407877488886360000;18
1408039855679020000;20
1407885857214820000;24
1407878978359150000;21
1407857491803840000;13
1407755709610130000;5
1407756075122760000;6
1407446859069670000;1
1407857939877140000;13
1407871265789070000;11
1407853653839550000;12
1407505239104700000;0
1407777693907780000;8
1407865462420030000;16
1407864004593210000;15
1407881217211520000;22
1407884775441020000;23
1407869836722640000;16
1408061266619330000;25
1407924525279410000;26
1407865100179050000;15
1407879824090270000;19
1407750419443550000;5
1407880873010240000;22
1407510444974250000;0
1407880426446880000;19
1407872692485750000;11
1407787588690250000;9
1407860136790590000;13
1407800842229510000;9
1407740375037570000;5
1407786099213220000;9
1407856924696230000;13
1407500557552650000;2
1407758969901390000;7
1407870257289730000;16
1407873284713200000;18
1407462569317740000;1
1407860070235490000;13
1407500694681270000;2
1407500308410990000;2
1407760409017380000;6
1407474433246250000;0
1407753943845850000;6
1407449857544100000;0
1407857806858930000;13
1407766474123510000;6
1407884468229130000;20
1407856185756290000;12
1407769190962950000;6
1407885940534690000;24
1407876272328410000;21
1407865191467990000;15
1407795700075790000;8
1407865884648080000;15
1407876887699850000;21
1407759338870030000;7
1407842019800670000;10
1407466244316540000;1
1407511266948790000;2
1407759532277820000;7
1407760366327690000;7
1407879576475370000;19
1407795904040650000;8
1407869760059190000;16
1407869858805600000;16
1407453249423260000;
1407503738076540000;0
1407848579201430000;11
1407450811530100000;1
1407502331726400000;0
1407464129594590000;1
1407881342197630000;22
1407875508189240000;18
1407444196190000000;0
1407501644347150000;2
1407857543930650000;13
1408028577380040000;26
1407856883797460000;12
1407874922043650000;18
1407465606681710000;0
1407863266945210000;15
1408075907630250000;
1407865830851980000;15
1407505241222740000;2
1408042579871020000;23
1407758659942220000;7
1407890733605000000;26
1407757954808490000;7
1407896152519970000;23
1407503892733160000;2
1408078424715970000;25
1407786705634070000;27
1407526190693350000;2
1407443112000200000;1
1407793176992220000;27
1407507919344640000;2
1407510217240330000;0
1407503004140550000;2
1407886047422430000;24
1407758251928830000;7
1407865289044260000;16
1407881479879890000;22
1407714193021840000;3
1407508317853860000;2
1407858662094390000;13
1407688161380210000;4
1407883400111920000;22
1407800031340530000;9
1407858197130530000;13
1407868295047430000;16
1408057485835960000;20
1407876146465750000;18
1408040430898480000;20
1407757600859490000;7
1407878209224550000;11
1407801277032050000;9
1407899466624030000;26
1407900466311270000;
1407871332566580000;19
1407856782421250000;12
1407503339445690000;2
1407859823690060000;13
1407463862429960000;1
1407811084917030000;27
1407757482366270000;7
1407465161946970000;0
1407804279868600000;9
1407686556870130000;3
1407874626311560000;18
1407687233814110000;3
1407884512961440000;24
1407507842106600000;2
1407890368960640000;20
1407877166231160000;19
1407862644170790000;12
1407857593725370000;13
1407858353322220000;13
1407881587975500000;22
1407865661053970000;15
1407810742166950000;9
1407860644267890000;11
1407760065478770000;7
1407876568127520000;21
1407854556369850000;12
1408027065174180000;23
1407856699449480000;13
1407858504694630000;13
1407854254308700000;
1407758863353480000;7
1407858564828380000;13
1407714180065540000;3
1407504486688560000;0
1407524967080770000;2
1407882428316790000;22
1407498245497140000;0
1407895692719390000;26
1407758589578680000;7
1407760072650940000;7
1407847153175780000;10
1407511405713050000;2
1407505646170300000;2
1407757627564690000;7
1407894892563640000;26
1407859664558210000;12
1407705520044110000;4
1407816155146900000;10
1407871439823420000;17
1407502708127550000;2
1407884931313840000;24
1407865839676760000;16
1407499774761310000;0
1407914806196240000;26
1407505167977750000;2
1407862524498920000;12
1407502615433330000;2
1407856629740080000;13
1407861569862740000;12
1407902395573670000;23
1407860599359520000;13
1407877974297300000;18
1407839631937310000;10
1407888364460820000;21
1407881615414590000;22
1407757865574620000;7
1408069253853420000;20
1407504891900270000;0
1407880769402500000;22
1408069223251770000;25
1407836888002700000;27
1407769287100710000;8
1407755090824460000;6
1407473419046770000;0
1408037965935290000;23
1407882214591840000;22
1407852740857020000;12
1408037977146770000;20
1407915821398210000;23
1407856785327890000;13
1407875349019590000;17
1407855560469400000;13
1408061085358250000;25
1407762630186600000;6
1407449633719300000;1
1407815819124480000;10
1407789473681840000;8
1407859737815920000;12
1407857198328330000;13
1407860003432770000;12
1407867042242460000;16
1407872658981650000;17
1407759900592200000;7
1407882442783010000;22
1407813901862030000;10
1407447138666220000;1
1407451701104330000;1
1407498542764200000;1
1407797640478260000;27
1407500458374180000;2
1407874478890180000;18
1407891744683870000;20
1407882490526760000;21
1407856981482860000;11
1407857968025110000;14
1407785702851540000;9
1407501015038020000;2
1407501263277890000;2
1407685433799150000;3
1407784479255670000;27
1407801654473370000;27
1407857405204080000;12
1408050891098360000;23
1408053820169630000;26
1407886133049050000;24
1407757990082520000;6
1407451338276060000;1
1407808446012040000;9
1407740939892840000;5
1407858536911080000;13
1407831223821600000;10
1407473318723300000;1
1407882742264690000;22
1407860657949660000;13
1407865758101740000;16
1407759743372950000;7
1407759180908350000;7
1407465242234430000;1
1407863819301530000;15
1407875302278240000;17
1407868416904530000;16
1407803969376770000;9
1407865419986350000;16
1407885456751140000;24
1407758667043290000;6
1407463586050580000;1
1407757800130970000;7
1407512032199540000;2
1407865525028400000;
1407473238809230000;1
1407757650037800000;7
1408051687290540000;23
1407898855644050000;23
1407708775759360000;5
1407511684659520000;0
1408053983588060000;26
1407865866881060000;16
1407790389231240000;27
1407853465171360000;12
1407881264741350000;21
1407501264582230000;2
1407859594202940000;12
1407451018808510000;1
1407781513542970000;8
1407872402793660000;17
1407797174340100000;27
1407795063065910000;27
1407759036574050000;7
1407881787720830000;22
1407865396569460000;16
1407857762156080000;11
1407790964471730000;27
1407856839480510000;12
1407883241667830000;22
1407446901117620000;1
1407759113900230000;7
1407499025893440000;1
1408062272803540000;23
1407463822634400000;1
1407444765155730000;1
1407889614417840000;23
1408069562239570000;20
1407761739211540000;6
1407857910357560000;13
1407773335912650000;27
1407883555645100000;22
1407880090986460000;19
1407860889525660000;13
1407688205143620000;4
1407884467172220000;24
1407856047914630000;12
1407473147742460000;1
1407890868179240000;26
1407757334462570000;7
1407758112006750000;7
1407854812952240000;12
1407453375596300000;1
1407901759616470000;23
1407886207137220000;24
1407865851676660000;16
1407767642958610000;6
1407868398462290000;15
1407859263863670000;13
1407865625377130000;16
1407889051915630000;26
1407464130710310000;1
1407810038782100000;9
1407444870130710000;1
1407868231940030000;15
1407442958769600000;1
1407499947361060000;0
1407451110382640000;1
1407789345734630000;8
1407856241733400000;13
1407466386390240000;1
1407807312878780000;9
1407759802688830000;7
1407506796764350000;0
1407789902054440000;9
1407504348087780000;0
1407873292032220000;18
1407772049934880000;8
1407886348451810000;24
1407746591449140000;5
1407466201786220000;1
1407876429212230000;18
1407774581071480000;27
1407758195368590000;7
1407789944253390000;8
1407450715744830000;1
1407857451001590000;13
1408097127352480000;25
1407860515217490000;13
1407508835024130000;0
1407749946577750000;5
1407860898522430000;12
1407443628956460000;1
1407858896925030000;12
1407912623786670000;26
1407448553312690000;1
1407443079196520000;1
1407920058286980000;26
1408033783220150000;23
1407870775470780000;18
1407877910589890000;21
1407758544460450000;7
1407915674970850000;23
1407858241229490000;13
1407861850016990000;12
1407758408229560000;7
1407511075545870000;0
1407442893653030000;0
1407865250213400000;15
1407860722453840000;13
1407450662464630000;0
1407800441602290000;27
1407522667100570000;0
1407508670762650000;2
1407499309516470000;1
1407865349169630000;16
1407872746739140000;17
1407885564070790000;24
1407886471768510000;
1407473538454500000;1
1407870537876090000;18
1407763062715680000;6
1407865285827250000;15
1407878050046520000;19
1407904201838050000;26
1407908633661290000;26
1408102787909610000;25
1407870865908370000;17
1407501983607570000;0
1407790387742320000;9
1407498290015480000;0
1407448845638840000;1
1407784470665620000;8
1407807305303960000;9
1407870416333500000;18
1407501453674020000;2
1407885350249370000;24
1407752004856950000;6
1407691099762790000;4
1407508189508250000;2
1407881302817340000;22
1407871905672080000;17
1407523674563910000;0
1407804595129220000;9
1407757286660080000;7
1407512135475810000;0
1407502550723700000;0
1407705870327330000;5
1407777620683540000;27
1407881988623720000;22
1408049517514170000;25
1407764231408260000;6
1407779117878100000;8
1407891981922090000;26
1407757889121480000;7
1407865648693260000;15
1407445300764100000;1
1407883535529220000;22
1407498941197910000;
1407525982219680000;2
1408042264639800000;25
1407693741893230000;3
1407464949547470000;1
1407445769771270000;1
1407865810996150000;15
1408058827572870000;20
1407887844107060000;21
1407884861541650000;24
1407860020155450000;13
1407848737154680000;10
1407758213764820000;7
1407868671385600000;16
1407802106531170000;9
1407884267984760000;24
1407875364110670000;11
1407883018354700000;22
1407842349510800000;10
1407860730246930000;12
1407751113043030000;5
1408039659469480000;20
1407865738820450000;16
1407759728218880000;7
1408078362816430000;25
1407872468048650000;19
1407760011502180000;7
1407729405422670000;3
1407874239974210000;17
1407881841126870000;22
1407881101247450000;22
1407873288991350000;11
1407880855062820000;22
1407862276103840000;12
1407761573687470000;6
1407865597401210000;15
1408057698382350000;23
1407813606897500000;10
1408062328906530000;23
1407871969673020000;18
1407804460764730000;9
1407502348419800000;2
1407855538457690000;13
1407892713278690000;20
1407860192394550000;13
1407853317502470000;11
1407856729543650000;13
1407888340272250000;21
1407707490515620000;5
1407804592285490000;9
1407758456879300000;6
1407753814782970000;6
1407465904896630000;1
1407749510290340000;5
1407893556220630000;20
1407758463137160000;6
1407863161110340000;11
1407513015864410000;2
1407881634263800000;22
1407757597483180000;7
1407761642985820000;8
1407882215682450000;22
1407909146364720000;23
1407474654932090000;0
1408033344919570000;26
1407502137085530000;2
1407890236093470000;23
1407776552834710000;27
1407757634556600000;7
1407861318619640000;12
1407707569033030000;3
1407453223087130000;1
1407885785030920000;24
1407763364198110000;8
1407812905341440000;10
1407688097744270000;4
1407773277771210000;27
1407451264204540000;1
1407865186233480000;15
1407706912343280000;4
1407850101691840000;10
1407912999524900000;23
1407864093113970000;15
1407448937783510000;0
1407859378636600000;13
1407856053321170000;12
1407871151750130000;19
1407858465465300000;13
1408038333905830000;23
1407449858315790000;1
1407863604054050000;15
1408101542067160000;25
1407758394967080000;7
1407868601529510000;16
1407447625297710000;1
1407473592527430000;1
1407873725857510000;19
1407874483864620000;18
1407857506857190000;11
1407451286103010000;1
1407774021740110000;8
1407448915826420000;1
1407859485801070000;13
1407882052570070000;20
1407806423694810000;9
1407446487764760000;1
1407757158427590000;7
1407858446532150000;13
1407868460323980000;16
1407885359879430000;24
1408096052746630000;25
1407503796452870000;2
1407504245516120000;2
1407875492762500000;18
1407877985173130000;18
1407442744130280000;1
1407758135700460000;7
1407758267229650000;7
1407888871170490000;21
1407525843358840000;2
1407891426596240000;20
1407865673657760000;16
1407875040960520000;17
1407859257937120000;14
1407707208620670000;5
1407442994890950000;1
1408052271481490000;20
1407858788183460000;13
1407875216450140000;18
1407861303625010000;12
1407758599443680000;7
1407445206329390000;0
1407758404177830000;7
1407856174515600000;14
1407920823164350000;23
1407758461111350000;7
1407758739969610000;7
1407878237200560000;19
1407855313596860000;11
1407466258744930000;1
1407475139000860000;0
1407690295526010000;3
1407888066199660000;23
1407802774809610000;9
1408037094811960000;
1407786566529970000;8
1407507221953530000;2
1407863213270700000;15
1407502517001490000;0
1407461079043770000;1
1407498476917860000;0
1407868169361010000;16
1407525237370010000;2
1407881802799320000;22
1407858805464080000;12
1408067278126550000;20
1407872191077740000;17
1407882818533870000;22
1407511638807300000;2
1407892648296420000;26
1407889272808540000;21
1407525994668430000;2
1407871025581330000;17
1407769745684940000;6
1407787956543400000;8
1407879704921750000;19
1407921262257710000;23
1407753161746550000;6
1407758106684230000;7
1407877251920760000;18
1408032538715730000;25
1407865489351660000;16
1407868260079520000;16
1407692632202040000;3
1407758105069350000;7
1407871995702880000;11
1407770942902780000;8
1407788784893280000;27
1407504033489820000;2
1407500844497510000;2
1407857856469240000;12
1407502043993050000;2
1407794684718630000;8
1407768576644290000;6
1407502347836830000;2
1407871595234870000;17
1407867819606290000;16
1407878243445840000;18
1407789602476280000;9
1407875045066690000;17
1407901286603830000;26
1407870243901510000;16
1407465106783540000;0
1408027423929680000;26
1407870019493580000;18
1407449764183120000;1
1407882418024030000;22
1407886914720570000;24
1407869692056850000;18
1407761101329150000;8
1407728391453870000;3
1407875057469340000;11
1407760261805750000;7
1407890643943300000;20
1407501798500400000;0
1407472871560120000;1
1407789867388440000;9
1407782436981830000;8
1407759977670900000;6
1407504502773760000;0
1407881914346870000;21
1407881558091050000;22
1407875063320350000;11
1407802049035650000;27
1407811429277870000;10
1407787500127530000;9
1408093823515910000;25
1407871420210740000;18
1407757406596120000;7
1407882400307320000;22
1407446472589720000;0
1407787591181730000;9
1407855581101280000;12
1407746696411590000;5
1407714662821540000;3
1407881356248490000;22
1407782134488690000;8
1407508182537210000;2
1407868153451920000;15
1408063362211010000;25
1407804868337790000;9
1407891879753140000;26
1407792140520980000;8
1407753614370630000;6
1407757750487160000;7
1407510556081270000;0
1407821173325440000;10
1407763785604030000;6
1407691397570900000;4
1407768622982960000;8
1407787462919910000;9
1407703231619280000;4
1407880867763060000;22
1407882557564370000;22
1407747771805870000;5
1407449115093520000;1
1407871725430260000;19
1407865211940480000;15
1407502825597320000;2
1407738847623100000;5
1407764826395480000;6
1407443283626930000;0
1408059553665610000;20
1407871351982060000;18
1407870422520100000;16
1407866962735250000;16
1408058080726710000;26
1407525130629230000;2
1407858116398560000;12
1407871747639160000;17
1407868548551260000;16
1407787195575020000;8
1408076298761550000;
1407512164370420000;2
1407502295659590000;0
1407868447418160000;16
1407759823937100000;7
1407873880853710000;17
1407685477503800000;27
1408039827031870000;23
1407861982393290000;12
1407500565563770000;2
1407873064348620000;17
1407452329331270000;0
1407502032358060000;2
1407892005200460000;20
1407859974156520000;13
1407448106367470000;1
1407915643920330000;26
1408064126945870000;20
1407873097001310000;18
1408070929536610000;20
1407914404415430000;26
1407501090380250000;2
1407759768522040000;7
1407754593115770000;6
1407801355776000000;27
1407506877748020000;2
1407862514285670000;12
1407509597594780000;0
1407883996533500000;24
1407451316281130000;1
1407466124145570000;1
1407684526361480000;4
1407860447227870000;12
1408043042578340000;25
1407688894863350000;4
1407881382668510000;22
1407867077382310000;16
1407705500297400000;4
1407510280544910000;2
1407758433152080000;6
1407759880841310000;7
1407874640249330000;17
1407869909514730000;18
1407883882226240000;24
21:52 horario da minha morte dia: 22/06/21 ultimas palavras: vao s efude odeio TODOS vcs seus fesgracado liore smaigso do mundo voa sosmbra todos TODOS i mata 1 por um estilo premonicao;2
1407763967049710000;6
1407883415966430000;20
1407817235968750000;27
1407502059948100000;2
1407878946264430000;19
1407749300239610000;5
1407771290719730000;27
1407767434124210000;6
1408075754403940000;20
1407870328844470000;18
1407473567235770000;1
1407794085126080000;8
1407474671583370000;0
1407859991726460000;13
1408059844272310000;23
1407768995227440000;6
1407891374180110000;23
1407789416031160000;27
1407498512661630000;1
1407863000061680000;14
1407858403754580000;13
1407870247441410000;11
1407875134539670000;17
1407760269653250000;6
1407757236043220000;7
1407877985735160000;18
1407873495963520000;18
1407757744711600000;7
1407876582098840000;19
1407858359898980000;13
1407684290943590000;4
1407871886244060000;19
1407763816662940000;6
1407767508237550000;6
